date,previous_date,portfolio_value,historical_var_return_100,historical_var_dollar_100,bootstrap_ci_lower_return_100,bootstrap_ci_upper_return_100,bootstrap_ci_lower_dollar_100,bootstrap_ci_upper_dollar_100,bootstrap_std_return_100,bootstrap_std_dollar_100,ci_width_return_100,ci_width_dollar_100
2025-07-30,2025-07-29,22728902.477657594,0.05418473196785169,1231559.4886753168,0.03447271766650484,0.06554946470298893,783527.0379818125,1489867.3906968941,0.00903226148187042,205293.39037413584,0.031076747036484095,706340.3527150817
2025-07-31,2025-07-30,22679605.181852795,0.05305801195189163,1203334.762802929,0.03087786776487291,0.0635752169065197,700297.8497647771,1441860.8187905196,0.008762748410231022,198735.6742519478,0.032697349141646785,741562.9690257425
2025-08-01,2025-07-31,24289199.149186235,0.05451731530308224,1324181.9284755427,0.033987116339513686,0.06598525408548901,825519.8372770094,1602728.9773920972,0.00878750913028602,213441.55929080947,0.031998137745975326,777209.1401150879
2025-08-04,2025-08-01,23203829.978793193,0.049520753455165635,1149071.1435953989,0.03204423353890135,0.06427920048826133,743548.9468374095,1491523.6393023762,0.008655610193935554,200843.3073027898,0.032234966949359976,747974.6924649667
2025-08-05,2025-08-04,23466331.85607089,0.0487971732737995,1145090.6616811724,0.031143223914926688,0.06438859920218544,730817.227455593,1510964.236626025,0.00865701890438888,203148.4784946687,0.03324537528725875,780147.0091704321
2025-08-06,2025-08-05,23146506.10913301,0.04856941346105854,1124212.2253933984,0.03373721090760418,0.06393159634328377,780898.558377969,1479793.0853264432,0.009059792783543427,209702.54901176709,0.030194385435679587,698894.5269484742
2025-08-07,2025-08-06,23426341.229472224,0.04373403387932307,1024528.4009983211,0.02836500621608264,0.06399806223364166,664488.3145940526,1499240.4439102889,0.008953434373734227,209746.20881478395,0.03563305601755902,834752.1293162362
2025-08-08,2025-08-07,23378458.398958918,0.043933732587979515,1027102.9396190648,0.028587604827022235,0.06425031286074952,668334.1301744165,1502073.2663351276,0.008215290241585268,192060.82114827432,0.035662708033727286,833739.1361607112
2025-08-11,2025-08-08,22847692.149251893,0.04373438572567513,999229.7813968618,0.028061783925760427,0.0639175848869886,641147.0002945994,1460369.3024215908,0.008283099014573976,189249.69632675793,0.03585580096122817,819222.3021269913
2025-08-12,2025-08-11,22714451.50479762,0.043013700545125606,977032.6150741425,0.02786047027087121,0.05471218226555588,632835.3008685599,1242757.2107926174,0.00707990724160437,160816.20969788794,0.026851711994684672,609921.9099240575
2025-08-13,2025-08-12,23106808.099878434,0.04276020476846998,988051.8458965425,0.02708642627628669,0.05398518187310611,625880.8540776614,1247425.2377788986,0.006908624794654547,159636.26736414467,0.026898755596819417,621544.3837012372
2025-08-14,2025-08-13,23586400.420822266,0.04273072594519055,1007864.0124156832,0.026629115683123723,0.053766893252113736,628084.9853545541,1268167.4736279612,0.007276847217230211,171634.632266738,0.027137777568990013,640082.4882734071
2025-08-15,2025-08-14,23282343.976342507,0.04260823649161212,992019.6182230624,0.026721772168584856,0.053377601039490005,622145.4912864484,1242755.6680333836,0.007791299994997569,181399.72650640906,0.02665582887090515,620610.1767469351
2025-08-18,2025-08-15,23690311.500787724,0.042764236207893484,1013098.0768582618,0.026794889890376046,0.05368760327338573,634779.2881323163,1271876.0452772186,0.00665574751965833,157676.73201130112,0.026892713383009685,637096.7571449023
2025-08-19,2025-08-18,24133528.89469247,0.04295197095861757,1036582.632213789,0.026468570470372984,0.05411840790907098,638780.0102479502,1306068.161008318,0.007357885847652277,177571.75070816503,0.027649837438697995,667288.1507603677
2025-08-20,2025-08-19,23573362.387138657,0.04139920051544728,975918.3562884562,0.02653669112569349,0.053173223211066024,625559.0364615391,1253471.660046672,0.011168892779426273,263288.3569525118,0.026636532085372533,627912.6235851329
2025-08-21,2025-08-20,23249595.82373009,0.04160921584018112,967397.4508265588,0.02315685335431952,0.05302388694573132,538387.4810373172,1232783.9404914111,0.00870177615738688,202312.77860781606,0.0298670335914118,694396.459454094
2025-08-22,2025-08-21,23297489.490696985,0.041584225714429136,968808.0615606841,0.023032691618796244,0.05324290262175365,536603.8909313701,1240425.9642845087,0.008308378980649957,193564.3719864201,0.030210211002957406,703822.0733531386
2025-08-25,2025-08-22,24345195.954836603,0.04151819884401115,1010768.686549322,0.02625902629690349,0.053813840785406214,639281.1407813228,1310108.4990030923,0.007671092352281122,186754.24650393237,0.027554814488502725,670827.3582217694
2025-08-26,2025-08-25,24316725.488425154,0.04196641925273022,1020485.896700801,0.023440861381596168,0.05449325350925424,570004.9914285004,1325097.486555696,0.00797100022443963,193828.6243258738,0.031052392127658073,755092.4951271956
2025-08-27,2025-08-26,24607654.30808197,0.04251789710663023,1046265.7139065553,0.023928972199295313,0.05528587660507954,588835.875827963,1360455.7396170737,0.008296587777319587,204159.56396093854,0.03135690440578423,771619.8637891107
2025-08-28,2025-08-27,24633958.415945202,0.03981920322888024,980904.5964963067,0.023495633165564172,0.04810994031219693,578790.4503568107,1185138.269044265,0.007089502019179236,174642.49793022082,0.02461430714663276,606347.8186874542
2025-08-29,2025-08-28,24836077.984939143,0.03396542407176223,843567.921037816,0.018352614777424232,0.043738080423691296,455806.9718396548,1086282.3763143371,0.007347444963876034,182481.71611287355,0.025385465646267064,630475.4044746824
2025-09-02,2025-08-29,24513146.762733247,0.03394998631241157,832220.9970689297,0.018515910660990627,0.04377028325883668,453883.2354785204,1072947.3773702697,0.007366632090795276,180579.33358872507,0.025254372597846055,619064.1418917493
2025-09-03,2025-09-02,24455007.790416483,0.03395949632711597,830479.747238241,0.018353107503107435,0.04339572163771513,448825.3869668435,1061242.7107210685,0.0074210854688926825,181482.7029551171,0.025042614134607694,612417.323754225
2025-09-04,2025-09-03,24429614.548638176,0.03400976118559058,830845.3566552135,0.018428425441353865,0.04338738774407192,450199.3302705923,1059937.1588599852,0.007301461506572491,178371.89024728493,0.024958962302718057,609737.8285893928
2025-09-05,2025-09-04,24941590.32852864,0.030315480061591443,756116.2843088919,0.014771223131657074,0.04179023921969168,368417.7960010766,1042315.0263487602,0.006857338731262071,171032.93337909091,0.027019016088034607,673897.2303476837
2025-09-08,2025-09-05,24978688.526829716,0.030116515891139797,752271.0699580985,0.01457908776202762,0.04135868965480729,364166.4922130029,1033085.8267652456,0.006809544690793954,170093.49584086915,0.02677960189277967,668919.3345522428
2025-09-09,2025-09-08,25061712.427347507,0.030134923650274762,755232.7905432594,0.01432926891674131,0.041621692085840906,359116.01688550005,1043110.8777949504,0.007107665170851011,178130.26054174182,0.027292423169099595,683994.8609094503
2025-09-10,2025-09-09,24947817.322293255,0.030310305347131146,756175.9607831563,0.018466316999303043,0.04193090877285193,460694.30311417085,1046084.6522228536,0.006804389219332821,169754.65923369685,0.023464591773548888,585390.3491086827
2025-09-11,2025-09-10,24710405.111034695,0.030060133398222187,742798.0739618143,0.01461301597127657,0.04159788960573922,361093.54454426415,1027900.7039219155,0.0069482892752277215,171695.04281953466,0.026984873634462652,666807.1593776513
2025-09-12,2025-09-11,24596093.544835977,0.029595176806968125,727925.7372201481,0.014376362688016467,0.04105907439115037,353602.3615089426,1009892.8345891138,0.007069572969255142,173883.8780738433,0.026682711703133903,656290.4730801713
2025-09-15,2025-09-12,24450126.881803676,0.027521569138819018,672905.8574304574,0.014111425660466128,0.04051763988951755,345026.1478815371,990661.436249934,0.006848077281966808,167436.3584404857,0.02640621422905142,645635.2883683969
2025-09-16,2025-09-15,24607351.09655922,0.027662107017441734,680691.1794487833,0.014026002922981227,0.040713884031952224,345142.7784071649,1001860.8388788444,0.006617136008959652,162830.18902615478,0.026687881108970996,656718.0604716795
2025-09-17,2025-09-16,24676552.081718124,0.027507565088622173,678791.8625506363,0.013981824492859478,0.040887779840683786,345023.220295489,1008969.4287444578,0.006879558896113052,169763.79339918098,0.026905955347824306,663946.2084489688
2025-09-18,2025-09-17,25054062.7682316,0.028077854296015555,703464.323929635,0.014113827146412055,0.0412252180329767,353608.71122617874,1032859.2002322315,0.006683130966829259,167439.5827312526,0.027111390886564644,679250.4890060527
2025-09-19,2025-09-18,25273811.15130586,0.027883058781882727,704711.1619740645,0.013943025777008053,0.04086874732286122,352393.4003658912,1032909.0018284315,0.006654786004377486,168191.80472698988,0.026925721545853168,680515.6014625402
2025-09-22,2025-09-19,25629512.37266342,0.02843002195194342,728647.5993724265,0.013968418067203886,0.04143554702036633,358003.74367993727,1061972.8650265557,0.006646366174521196,170343.12410314265,0.027467128953162445,703969.1213466185
2025-09-23,2025-09-22,25428667.444840338,0.028434172487028602,723043.1162418791,0.01385689595227119,0.04174290397732727,352362.39898805827,1061466.4234213582,0.006812583871000404,173234.92969575236,0.027886008025056083,709104.0244332999
2025-09-24,2025-09-23,25201887.609507393,0.027815089594160285,700992.7618004062,0.01407511101889745,0.041161576013249664,354719.3659895926,1037349.4125161134,0.006809126954259611,171602.8522201181,0.027086464994352213,682630.0465265207
2025-09-25,2025-09-24,25055224.279808093,0.02776763928690598,695724.4300542397,0.013856620998065302,0.04096327518416214,347180.7468668244,1026344.0469746795,0.006648607740971842,166582.35809851773,0.027106654186096833,679163.3001078551
2025-09-26,2025-09-25,24932390.535084516,0.027689781255860375,690372.4401021738,0.013979889817280764,0.04060063022707168,348552.07256189536,1012270.7687919083,0.00662211359425408,165105.1222996349,0.026620740409790913,663718.6962300129
2025-09-29,2025-09-26,25054113.15179097,0.027450314135083576,687743.276392591,0.01396473057825313,0.040647363579056725,349873.94004182925,1018383.6464316744,0.006691087624655596,167639.26645666957,0.026682633000803598,668509.7063898451
2025-09-30,2025-09-29,25712872.37322133,0.028388481933307855,729949.4128206444,0.013878284115280016,0.04159160852249059,356850.54821549996,1069439.721735785,0.006917860188169049,177878.05611417966,0.027713324407210572,712589.173520285
2025-10-01,2025-09-30,24940310.32442677,0.02881484905501924,718651.2773836952,0.01448617669899303,0.04173922536450114,361289.74228736636,1040989.2332918436,0.006057053233906415,151064.78730519873,0.027253048665508112,679699.4910044773
2025-10-02,2025-10-01,25498804.068147,0.029189349164639805,744293.4952258806,0.014801702802841259,0.042381592145863234,377425.71964459156,1080679.9142234845,0.006273084119412478,159956.14286390322,0.027579889343021975,703254.1945788929
2025-10-03,2025-10-02,25407556.539806105,0.02839138955697875,721355.8354125982,0.014089095034036868,0.04234995674028817,357969.4786719931,1076008.9203372144,0.0071242480284692674,181009.73458693508,0.028260861706251306,718039.4416652212
2025-10-06,2025-10-03,24797792.813589483,0.02823594139353543,700189.0245735467,0.014437049392008516,0.04141915850626519,358006.9596625852,1027103.7111515866,0.00629310659641316,156055.15353168684,0.02698210911425667,669096.7514890013
2025-10-07,2025-10-06,24524202.049318325,0.028237090443783152,692492.1113282137,0.014874110722928007,0.04125172986022409,364775.6966730187,1011665.7579760335,0.0061026740069980365,149663.2103887429,0.026377619137296082,646890.0613030149
2025-10-08,2025-10-07,24209041.711674936,0.028055856184984157,679205.3926390347,0.014570150932397816,0.041520109438257416,352729.3916678182,1005162.061264082,0.006341428074188602,153519.89675961834,0.0269499585058596,652432.6695962638
2025-10-09,2025-10-08,23999134.112286508,0.028127811510215064,675043.1207187674,0.014545109647682321,0.04109347252130875,349070.0371126404,986207.7581784491,0.0066229566084048015,158945.22386496104,0.02654836287362643,637137.7210658088
2025-10-10,2025-10-09,23798168.840000194,0.028743663847822096,684046.5653306799,0.013788501765428203,0.0410989172090829,328141.0930643011,978078.9708829444,0.006993606104167008,166435.01886742242,0.0273104154436547,649937.8778186433
2025-10-13,2025-10-10,22195320.20457371,0.029883107233120775,663265.1337467283,0.014458545821725963,0.04168942319622203,320912.0542057091,925310.0969841307,0.007781056540441222,172703.04144498546,0.027230877374496067,604398.0427784217
2025-10-14,2025-10-13,22975170.25337245,0.029779888056427884,684197.9982228035,0.014612686966610694,0.04152011970701313,335728.9709171173,953931.8192090313,0.007574349158112513,174021.96146612326,0.026907432740402436,618202.848291914
2025-10-15,2025-10-14,23354054.37454236,0.02826967734094354,660211.5817711635,0.014546824208773991,0.04166307410838355,339727.3235486169,973001.6981377774,0.008015327112627518,187190.38521804666,0.027116249899609562,633274.3745891606
2025-10-16,2025-10-15,23753225.360259533,0.028592221738834328,679157.4865130435,0.013671718843183581,0.042139143952221646,324747.41874424636,1000940.5827855383,0.008300786251386142,197170.44649651897,0.028467425109038064,676193.1640412919
2025-10-17,2025-10-16,23328738.751619767,0.02847998863909855,664402.214610629,0.01437871270984603,0.04183240590248557,335437.23239259276,975897.2686508026,0.008148898835660143,190103.532050494,0.027453693192639538,640460.0362582097
2025-10-20,2025-10-17,22879811.457260657,0.028149960093651845,644065.7794721657,0.015187591030247253,0.04152477916086253,347489.2192620403,950079.1180049211,0.007616602294362914,174266.42443996243,0.026337188130615276,602589.8987428809
2025-10-21,2025-10-20,23003227.184426676,0.028039121001720894,644990.270454215,0.015356428488003934,0.04153287985402146,353247.41325095634,955390.2709055535,0.007710129631474319,177357.86353418368,0.026176451366017525,602142.8576545971
2025-10-22,2025-10-21,23587622.180426408,0.028278262376444745,667016.9688545456,0.014783769480197988,0.04209715986857855,348713.96890142903,992971.9018490398,0.0076984020982908095,181587.0000874855,0.027313390388380564,644257.9329476107
2025-10-23,2025-10-22,22746795.60363754,0.029316266671399818,666851.1258360631,0.01760418140527281,0.04116681757750145,400438.71619509725,936413.1850876586,0.0069710474985982505,158568.99259386313,0.023562636172228642,535974.4688925613
2025-10-24,2025-10-23,23342982.44050947,0.029689108050530547,693032.3278979228,0.017630218849174092,0.041566210279861966,411541.8890186099,970279.3166813421,0.0071031860495384125,165809.54722604697,0.023935991430687874,558737.4276627322
2025-10-27,2025-10-24,23494455.129432417,0.030034349059815547,705640.666327547,0.01917110996227564,0.041879362715558796,450414.78279009985,983932.808169921,0.0073283508457371496,172175.61011790956,0.022708252753283156,533518.0253798212
2025-10-28,2025-10-27,23803309.534855723,0.02991861843212696,712162.1353951578,0.01793063431615559,0.04174062937227153,426808.43878375756,993565.1211278697,0.0073285061306839145,174442.69985675704,0.02380999505611594,566756.6823441121
2025-10-29,2025-10-28,24285179.55854547,0.029692063276371444,721077.0881303744,0.017271664681931267,0.04161870118965665,419445.478075689,1010717.6313842618,0.007556892514184478,183520.49161159818,0.024347036507725385,591272.1533085727
2025-10-30,2025-10-29,23840053.530490533,0.029538780796989024,704206.1154256441,0.01839922578624183,0.041556896335076546,438638.527663587,990718.6331892706,0.007217283645669307,172060.42845749014,0.023157670548834716,552080.1055256836
2025-10-31,2025-10-30,22118414.079119585,0.0328063350375171,725624.1027781324,0.01993952522704836,0.04305994891444335,441030.6755129066,952417.7803153938,0.008433207064866024,186529.16587566343,0.02312042368739499,511387.10480248724
2025-11-03,2025-10-31,22334506.608497556,0.0326607913137875,729462.6594365465,0.018544380883252862,0.043418724775355695,414179.5973875068,969735.7954277183,0.008295567850312605,185277.41497404675,0.024874343892102833,555556.1980402116
2025-11-04,2025-11-03,23082599.35179246,0.03431547870306186,792090.4464677436,0.019318970097743474,0.04415457555372669,445932.04665547144,1019202.3770551229,0.00843982664294005,194813.1369975687,0.024835605455983217,573270.3303996514
2025-11-05,2025-11-04,22052746.947212912,0.03356660957966858,740235.946936324,0.019951306987730504,0.04507163777061957,439981.1242665815,993953.422251917,0.00846702979144206,186721.26538518467,0.02512033078288907,553972.2979853355
2025-11-06,2025-11-05,22159391.368499435,0.028281447899455858,626699.6724718687,0.018448958855907388,0.044853409206218754,408817.6996293954,993924.248812057,0.009262040653974993,205241.18372238433,0.026404450350311366,585106.5491826616
2025-11-07,2025-11-06,21334559.538280774,0.03222533216898123,687513.2678000047,0.018184105822738782,0.0444293381917351,387949.88832561864,947880.3608979844,0.008323798799423887,177584.58107097895,0.026245232368996316,559930.4725723658
2025-11-10,2025-11-07,22087447.920346458,0.03238529919870377,715308.6094362073,0.018516656286592,0.04493770515025722,408985.6813890566,992559.2221661911,0.008675204692398476,191613.13184169654,0.026421048863665218,583573.5407771345
2025-11-11,2025-11-10,22797839.14003455,0.033286174227658,758852.8456293108,0.020062653908925553,0.04543695959274488,457385.1565378701,1035864.4958076475,0.008302673149961073,189283.0069050965,0.025374305683819327,578479.3392697773
2025-11-12,2025-11-11,22893251.190318204,0.033678381253813935,771007.6417268661,0.018908691426494307,0.045612750638896644,432881.42250695045,1044224.157857608,0.008876176277932718,203204.5331402574,0.026704059212402338,611342.7353506576
2025-11-13,2025-11-12,23035816.69571204,0.03349974177718823,771693.9109329948,0.019056247647479423,0.04565422453792769,438976.2277154298,1051682.347840581,0.008303149486109144,191269.82955910586,0.026597976890448266,612706.1201251512
2025-11-14,2025-11-13,22587282.100147817,0.03301757107946707,745777.1922336047,0.01875283785583227,0.045133204057744306,423575.6388280146,1019436.4121358067,0.00863405789401717,195019.901321174,0.026380366201912035,595860.7733077921
2025-11-17,2025-11-14,22277670.874487136,0.033496658181678504,746227.5263666305,0.018960316707615586,0.04541097418582717,422391.6952882995,1011650.7370016892,0.008588009468268825,191320.84840107217,0.026450657478211587,589259.0417133896
2025-11-18,2025-11-17,21983454.233452495,0.03456031108086755,759755.016940133,0.019222729409689294,0.04598275034282437,422581.9922199459,1010859.6876897515,0.008760059106371064,192576.35844724704,0.026760020933135075,588277.6954698056
2025-11-19,2025-11-18,21779953.30767625,0.034184705076181,744541.2803959055,0.019071229696490274,0.04582435418749756,415370.49230952683,998052.2945581153,0.008586649479581434,187016.82473466618,0.026753124491007283,582681.8022485885
2025-11-20,2025-11-19,22142250.197371352,0.035002774094265714,775040.1815972999,0.019270193858761803,0.04623923729150093,426685.4537725528,1023840.7610440373,0.008158063808171336,180637.88996664985,0.026969043432739127,597155.3072714845
2025-11-21,2025-11-20,21311604.268594734,0.03595289667925965,766213.9063380554,0.020683861027016893,0.04607131123681232,440806.2609543935,981853.553214206,0.007521088878974459,160286.46985763247,0.02538745020979543,541047.2922598126
2025-11-24,2025-11-21,21611472.492586605,0.03527256144947903,762291.9915084868,0.020152036867677726,0.04572602348919409,435515.1904354083,988206.6988320871,0.007958782027896247,172000.9988703724,0.025573986621516366,552691.5083966788
2025-11-25,2025-11-24,22226208.161495056,0.03594049921134107,798821.0168993155,0.02240922210071731,0.04633722366634639,498072.03514771844,1029900.7788339701,0.007713438399642131,171440.4875113153,0.023928001565629083,531828.7436862516
2025-11-26,2025-11-25,23372841.562431477,0.036168093964674304,845351.1298514666,0.02045638366126411,0.046619691337213866,478123.814255038,1089634.6593141588,0.007956582013847547,185967.93078815067,0.026163307675949755,611510.8450591208
2025-11-28,2025-11-26,23724753.049797807,0.03623355700094538,859632.1919632016,0.02055351626293278,0.0466974833687051,487627.0976430833,1107886.2609695687,0.007214698050164818,171166.92956901804,0.02614396710577232,620259.1633264854
2025-12-01,2025-11-28,24302066.26212644,0.03648648381958677,886696.9474556018,0.023059520909109277,0.04717788878199614,560394.0051060638,1146520.1792873018,0.007298911461182376,177378.6299710482,0.024118367872886865,586126.174181238
2025-12-02,2025-12-01,24465561.90658977,0.03678995732693429,900086.9785229068,0.02078632943211452,0.04709878246127814,508549.22953216673,1152298.1780314047,0.007614495779280311,186292.91787544894,0.02631245302916362,643748.948499238
2025-12-03,2025-12-02,24511076.336967684,0.037023485307072244,907485.4746222493,0.020940277886665606,0.04730668155678812,513268.749797377,1159537.6828870547,0.007477008708914629,183269.53123637865,0.026366403670122513,646268.9330896777
2025-12-04,2025-12-03,25039807.83016706,0.03729130126578466,933767.0174321134,0.023939740241444893,0.047423962158274005,599446.4951498973,1187486.8989882958,0.007586556548142973,189965.9180581956,0.023484221916829112,588040.4038383985
2025-12-05,2025-12-04,25164028.98309711,0.037317981744618006,939070.7742122563,0.024034640271594063,0.04652507026730344,604808.384392706,1170758.2166470534,0.006807772704294799,171310.9896412117,0.022490429995709375,565949.8322543474
2025-12-08,2025-12-05,25357101.979367737,0.03722501950180624,943918.6156912536,0.02122438895896525,0.04729315379665748,538188.9952822485,1199217.3237477662,0.0075938372504169025,192557.7055735429,0.02606876483769223,661028.3284655177
2025-12-09,2025-12-08,26774122.620593127,0.039264498693352,1051272.5026519252,0.021638951076596576,0.04870465862068807,579363.9295058124,1304024.5021044305,0.007438406420184303,199156.8055958217,0.027065707544091492,724660.5725986181
2025-12-10,2025-12-09,27115501.099305548,0.03953509270392081,1072013.8496743115,0.022197518278664626,0.04873611729514863,601896.8312869857,1321504.2420924867,0.007376671694639339,200022.1494452091,0.026538599016484005,719607.410805501
2025-12-11,2025-12-10,27481149.880478255,0.03997457821335429,1098547.37529009,0.022150020643270863,0.04890959740025171,608708.037153414,1344091.9767501669,0.00772574116480637,212312.2508878245,0.02675957675698085,735383.9395967529
2025-12-12,2025-12-11,27726384.446851924,0.04001198939219694,1109387.8003714134,0.0217628534190632,0.049038212220138884,603405.2405574321,1359652.3246018826,0.0076040536960733365,210832.91613183465,0.027275358801075685,756247.0840444505
2025-12-15,2025-12-12,27141467.67195781,0.039382232603680796,1068891.5930623251,0.021778195518259214,0.048830931063669904,591092.1896124089,1325343.1368561971,0.007757830278260266,210558.89970193646,0.02705273554541069,734250.9472437883
2025-12-16,2025-12-15,26947771.105236076,0.038988072819944444,1050641.6621861388,0.021222746099206363,0.048637718150493746,571905.7041059549,1310678.0958004915,0.00882444037873339,237798.99945791013,0.027414972051287383,738772.3916945367
2025-12-17,2025-12-16,27075067.584288083,0.039659305583357465,1073778.379015337,0.021463712901004496,0.04886891314820832,581131.4774044527,1323129.1262584447,0.008321244923832957,225298.26869819144,0.027405200247203824,741997.648853992
2025-12-18,2025-12-17,26745911.336549755,0.039347517061563496,1052385.202641956,0.021389076404832646,0.04870238449030164,572070.3410943424,1302589.6574561635,0.008284097928003706,221565.74868568266,0.027313308085468994,730519.3163618211
2025-12-19,2025-12-18,27360408.708989624,0.04023877237045251,1100949.25800358,0.020914156912286846,0.04908544672609514,572219.8809241086,1342997.8840892997,0.00879760900653797,240706.17808076701,0.028171289813808294,770778.0031651912
2025-12-22,2025-12-19,26892139.1043831,0.039363405328208805,1058566.171708406,0.021111571339309465,0.04872217364699448,567735.3131688175,1310243.471182884,0.008598762667020933,231239.12176710315,0.027610602307685014,742508.1580140664
2025-12-23,2025-12-22,26282560.39332983,0.03887164132899957,1021646.2608172869,0.021631269779599456,0.048662995846655725,568525.1543667332,1278988.1272600878,0.008650062259316579,227345.78373655103,0.02703172606705627,710462.9728933546
2025-12-24,2025-12-23,26369201.809453454,0.03794914623414066,1000688.6955445156,0.02071475951103207,0.04873087603701059,546231.6739807,1284994.3045713915,0.008999337272327131,237305.34068533048,0.02801611652597852,738762.6305906916
2025-12-26,2025-12-24,26547201.28869019,0.03810393260564237,1011552.7687726733,0.020756474092379733,0.048739693629938775,551026.2957738878,1293902.4575430758,0.009160051922438937,243173.74219984,0.027983219537559043,742876.161769188
2025-12-29,2025-12-26,26518307.924662165,0.0380022063214424,1007754.2090485526,0.020714201681879395,0.04868112423890006,549305.5786136327,1290941.0426858868,0.008862026601076475,235005.9502438932,0.027966922557020664,741635.4640722541
2025-12-30,2025-12-29,26237419.36171697,0.03817616351334547,1001644.0117211234,0.02113582637940784,0.04870603943921404,554549.5402729635,1277920.7822149848,0.008833210715874444,231760.65386280997,0.0275702130598062,723371.2419420213
2025-12-31,2025-12-30,25957851.87057325,0.038175386785580696,990951.0352819432,0.020877773498737307,0.04881785933066876,541942.1518676028,1267206.761143982,0.009099044297155997,236191.64402935962,0.027940085831931454,725264.6092763791
2026-01-02,2025-12-31,25601140.03999148,0.03813237328961037,976232.2286445455,0.020700169356833324,0.04874764819994144,529947.9345558303,1247995.3681869395,0.008657874358891081,221651.45391062202,0.02804747884310812,718047.4336311092
2026-01-05,2026-01-02,25381552.307826515,0.03686859025824808,935782.0521555468,0.02005874276939446,0.0479372831224172,509122.0288306224,1216722.6590667213,0.009030574462579578,229209.99809168588,0.02787854035302274,707600.630236099
2026-01-06,2026-01-05,26512010.083545018,0.03773424080955718,1000410.572837896,0.01993539614085189,0.048439686566898496,528527.4235057298,1284233.458705373,0.008900908382075195,235980.97277828795,0.028504290426046606,755706.0351996433
2026-01-07,2026-01-06,27042700.885657348,0.03823471361872657,1033969.923839992,0.019834405799664535,0.04837186377697266,536375.9032850753,1308105.843402435,0.00846022309628875,228787.28261886653,0.028537457977308126,771729.9401173597
2026-01-08,2026-01-07,27223944.365807503,0.03845035600437123,1046770.3527084949,0.020579803773952042,0.048717345970744896,560263.4330013057,1326278.3163573553,0.008879335062347431,241730.5237427104,0.028137542196792854,766014.8833560497
2026-01-09,2026-01-08,27388776.48620683,0.037902682336842144,1038108.0947514691,0.019704080823714554,0.048231606717860746,539670.6655468721,1321004.6959661199,0.008680452186119904,237746.9647248435,0.028527525894146193,781334.0304192478
2026-01-12,2026-01-09,28018273.44059323,0.03857918118256115,1080922.0474871872,0.020064281152155097,0.048662737624941665,562166.5157100225,1363445.88914346,0.009085421631074338,254557.82758252136,0.028598456472786568,801279.3734334374
2026-01-13,2026-01-12,28001996.507260688,0.03849767117261115,1078011.6537131278,0.019764846393783495,0.047679064300356844,553455.1596852695,1335108.99200805,0.009125544103740623,255533.4541197983,0.02791421790657335,781653.8323227805
2026-01-14,2026-01-13,28251318.221152574,0.03855413982943196,1089205.2730640953,0.02021913941272249,0.0486362549960737,571217.3417066709,1374038.3169791999,0.009818619040664939,277388.931010093,0.02841711558335121,802820.975272529
2026-01-15,2026-01-14,27528200.544660714,0.038769290580672584,1067248.8060789804,0.020341406579756027,0.04888229480641233,559962.3196880049,1345641.6145141455,0.009073341463029738,249772.76340446787,0.028540888226656305,785679.2948261406
2026-01-16,2026-01-15,27861602.28537493,0.03862180984573166,1076065.5054631531,0.020294450347048514,0.04879437066014008,565435.9041697548,1359489.3490979902,0.008694552382828203,242244.1605397183,0.028499920313091565,794053.4449282354
2026-01-20,2026-01-16,27105218.358238257,0.0386931733215029,1048786.911852495,0.020591590292814124,0.048312092186430886,558139.551230106,1309509.8080565454,0.008935312873648826,242193.6065394288,0.027720501893616762,751370.2568264394
2026-01-21,2026-01-20,26771482.29679437,0.038540717312161944,1031792.1312282998,0.020613748533326596,0.04845273786802477,551860.6039305239,1297151.6140650434,0.008765255487198037,234658.88210240196,0.027838989334698177,745291.0101345195
2026-01-22,2026-01-21,27259443.87863717,0.038860025950050434,1059302.6965077838,0.021495346334492387,0.048613386846558915,585951.1870569644,1325173.8904942512,0.008610760102392794,234724.5317635844,0.027118040512066528,739222.7034372868
2026-01-23,2026-01-22,27943287.80538479,0.03931380632551807,1098557.0048791084,0.022400897372039704,0.049184771103684875,625954.7223657932,1374384.2145922398,0.008817323723666863,246385.01448367024,0.02678387373164517,748429.4922264466
2026-01-26,2026-01-23,27554823.91725719,0.03940735162059997,1085862.6349510718,0.020940727828870256,0.049164183398504945,577018.0680237274,1354710.416581543,0.008743999162429838,240939.3572533985,0.028223455569634688,777692.3485578155
2026-01-27,2026-01-26,27541967.077138428,0.03920000410616087,1079645.2225155737,0.021046788974904404,0.049238537708132094,579669.9690262971,1356126.1844838131,0.009552890977451182,263105.4087924532,0.02819174873322769,776456.215457516
2026-01-28,2026-01-27,27571866.147350494,0.03929812747640545,1083522.7106209677,0.021104439070627874,0.04935391624074524,581888.7691702658,1360779.5724373756,0.009381102815340618,258654.5111391044,0.028249477170117367,778890.8032671098
2026-01-29,2026-01-28,25342080.673135854,0.03858627669335158,977856.5368388576,0.021761639452213506,0.06856561823119979,551485.2225776906,1737595.4286184995,0.011165029248651962,282945.0719372594,0.04680397877898629,1186110.206040809
2026-01-30,2026-01-29,25778113.60003815,0.039464344009393124,1017316.3430251209,0.022131145166513103,0.06903535950159727,570499.1742013099,1779601.3396516473,0.011493085905022352,296270.07407466345,0.04690421433508417,1209102.1654503373
